0,0,-0.00055,-1.75E-05,-3.63E-05,0.005125,1.12E-05,-2.49E-15,1.89E-05
0,0,-0.000454,-1.93E-05,1.77E-05,0.005258,4.87E-05,0,8.61E-06
0,0,-0.000355,-1.48E-05,-1.43E-05,0.005802,2.45E-06,0,6.23E-05
0,0,-0.000531,-1.57E-05,3.43E-05,0.00585,1.20E-05,0,8.53E-05
0,0,-0.000417,-2.12E-05,-5.87E-05,0.005291,-3.10E-05,0,1.40E-05
0,0,-0.000631,-1.48E-05,-3.77E-05,0.005122,2.19E-05,0,3.13E-05
0,0,-0.000178,-2.94E-05,-9.04E-06,0.0047,8.05E-06,0,7.56E-05
0,-0.000549,-0.000658,-2.94E-05,-4.37E-05,0.004393,-3.56E-05,0,4.24E-05
0,-3.00E-13,-3.51E-05,-1.45E-05,5.06E-06,0.00384,1.35E-05,0,9.26E-05
0,1.95E-17,-0.000812,-2.71E-05,6.65E-06,0.003464,-3.47E-05,0,7.47E-05
0,1.95E-17,-2.02E-05,-2.69E-06,-1.27E-05,0.003616,-7.14E-06,0,2.98E-05
0,1.95E-17,-0.000902,-2.94E-05,6.97E-07,0.003661,4.80E-05,0,4.60E-05
0,1.95E-17,6.92E-05,-2.21E-05,1.67E-05,0.003387,5.91E-05,0,3.18E-05
0,1.95E-17,-0.000825,-2.21E-05,-2.61E-05,0.002648,-3.52E-05,0,6.33E-05
0,1.95E-17,8.52E-05,-2.21E-05,1.36E-05,0.002128,7.05E-05,0,5.45E-05
0,1.95E-17,-0.000894,-1.48E-05,-3.35E-05,0.00157,-8.93E-05,0,7.92E-05
0,1.95E-17,8.54E-05,-2.94E-05,-3.89E-05,0.001472,3.90E-06,0,2.27E-05
0,1.95E-17,-0.000869,-2.21E-05,-3.82E-05,0.002014,4.11E-05,0,6.27E-05
0,1.95E-17,8.26E-05,-2.94E-05,2.39E-05,0.004141,4.34E-05,0,7.10E-05
0,1.95E-17,-0.000845,-2.94E-05,2.45E-05,0.00591,2.23E-05,0,5.04E-05
0,1.95E-17,6.95E-05,-1.48E-05,5.43E-06,0.007491,-2.09E-05,0,2.52E-05
0,1.95E-17,-0.000763,-2.21E-05,-1.65E-05,0.008919,5.01E-05,0,7.08E-05
0,1.95E-17,5.82E-05,-2.94E-05,1.62E-05,0.009881,7.12E-05,0,2.44E-05
0,1.95E-17,-0.000798,-1.48E-05,2.27E-05,0.010709,2.53E-05,0,3.60E-05
0,1.95E-17,-4.44E-05,-2.94E-05,-3.17E-05,0.011544,3.47E-05,0,3.19E-05
0,1.95E-17,-0.000672,-6.54E-08,-6.78E-06,0.012363,-1.79E-05,0,7.39E-06
0,1.95E-17,-0.000241,-7.50E-06,-3.80E-06,0.012491,-1.48E-05,7.33E-06,6.44E-05
0,1.95E-17,-0.000638,-1.48E-05,8.08E-07,0.012697,1.10E-05,-9.71E-13,1.26E-05
0,1.95E-17,-0.000356,-1.48E-05,9.97E-06,0.012551,2.64E-05,0,9.65E-06
0,1.95E-17,-0.000477,-2.94E-05,-3.94E-05,0.013029,3.26E-05,0,3.02E-05
0,1.95E-17,-0.000323,-2.21E-05,1.44E-05,0.013193,3.06E-05,0,6.93E-05
0,1.95E-17,-0.000347,-2.94E-05,-8.28E-05,0.013356,1.04E-05,0,1.88E-05
0,1.95E-17,-0.000465,-2.94E-05,-2.98E-05,0.013047,-5.48E-05,0,7.86E-05
0,1.95E-17,-0.000298,-2.21E-05,-1.75E-05,0.012613,4.64E-05,0,2.93E-05
0,1.95E-17,-0.00066,-2.21E-05,-1.77E-05,0.012565,2.73E-05,0,0.000138
0,1.95E-17,-0.000196,-7.46E-06,-2.82E-05,0.01219,2.88E-05,0,7.27E-05
0,1.95E-17,-0.000775,-2.21E-05,1.96E-05,0.012229,5.79E-06,0,5.34E-05
0,1.95E-17,-0.000127,-2.21E-05,-8.41E-06,0.012502,1.80E-05,0,7.03E-05
0,1.95E-17,-0.000717,-2.21E-05,-3.19E-05,0.013409,1.09E-05,0,5.36E-05
0,1.95E-17,-2.23E-05,-2.21E-05,-1.95E-05,0.014969,4.17E-05,0,5.62E-05
0,1.95E-17,-0.000899,-2.94E-05,-3.90E-06,0.015907,-3.81E-06,0,7.30E-05
0,1.95E-17,6.70E-05,-1.45E-05,-2.18E-05,0.016197,-6.39E-06,7.33E-06,5.19E-05
0,1.95E-17,-0.000803,-2.97E-05,-1.94E-05,0.016573,-6.85E-06,-1.89E-13,6.72E-05
0,1.95E-17,8.64E-05,-2.87E-05,-3.69E-05,0.017496,-3.45E-05,0,4.18E-05
0,1.95E-17,-0.000943,-1.52E-05,6.49E-05,0.017608,4.22E-06,0,5.42E-06
0,1.95E-17,8.70E-05,-2.97E-05,-1.53E-05,0.01815,4.73E-05,0,4.41E-05
0,1.95E-17,-0.000752,-2.94E-05,-4.48E-05,0.018305,7.16E-05,0,1.20E-05
0,1.95E-17,8.25E-05,-1.20E-07,-4.32E-05,0.018353,6.54E-05,7.32E-06,7.59E-05
0,1.95E-17,-0.000892,-1.48E-05,-6.63E-05,0.018899,1.02E-05,1.01E-09,6.42E-05
0,1.95E-17,8.25E-05,-2.94E-05,-2.64E-05,0.019077,6.21E-05,-6.25E-18,1.04E-05
0,1.95E-17,-0.000776,-2.94E-05,-6.41E-05,0.019628,3.17E-05,0,2.04E-05
0,1.95E-17,6.75E-05,-2.94E-05,-8.08E-06,0.019099,2.03E-05,7.33E-06,0.000118
0,1.95E-17,-0.000807,7.46E-06,-2.35E-05,0.01832,7.62E-05,-5.29E-11,8.70E-05
0,1.95E-17,-7.98E-06,-2.14E-07,-7.35E-05,0.017623,4.19E-06,0,4.77E-05
0,1.95E-17,-0.000824,-2.23E-05,-1.16E-05,0.016881,1.94E-06,0,4.51E-05
0,1.95E-17,-9.54E-05,-2.94E-05,-5.52E-05,0.016096,1.63E-05,0,7.26E-05
0,1.95E-17,-0.000575,-2.94E-05,-1.99E-05,0.015467,5.57E-05,0,-1.03E-05
0,1.95E-17,-0.000188,-2.21E-05,6.34E-07,0.014925,-4.13E-05,0,6.94E-05
0,1.95E-17,-0.000667,-2.21E-05,-3.40E-05,0.014001,-4.83E-06,0,3.69E-05
0,1.95E-17,-0.000189,-1.19E-05,-1.87E-05,0.012867,4.97E-05,0,3.71E-05
0,1.95E-17,-0.000573,1.95E-05,2.04E-05,0.012447,2.76E-05,0,4.76E-05
0,1.95E-17,-0.000391,-1.72E-05,-2.81E-05,0.012137,-4.56E-05,7.33E-06,5.00E-05
0,1.95E-17,-0.000395,-1.41E-05,1.10E-05,0.011715,1.68E-05,1.02E-15,1.80E-05
0,1.95E-17,-0.000476,-1.35E-05,-6.83E-07,0.011953,6.03E-05,0,3.68E-06
0,1.95E-17,-0.000426,-7.44E-06,-3.73E-05,0.012678,9.65E-05,0,-7.44E-06
0,1.95E-17,-0.000538,-2.94E-05,-3.55E-05,0.013168,4.08E-05,7.31E-06,2.86E-05
0,1.95E-17,-0.000248,-2.21E-05,-4.91E-05,0.012786,5.26E-05,1.49E-08,2.73E-05
0,1.95E-17,8.26E-05,-7.47E-06,-3.67E-05,0.012469,1.10E-05,-5.20E-18,4.11E-05
0,1.95E-17,8.26E-05,-2.21E-05,-3.70E-05,0.0127,4.15E-05,0,-9.97E-06
0,1.95E-17,8.26E-05,-1.48E-05,2.75E-05,0.013596,1.00E-04,0,4.28E-05
0,0.000739,8.26E-05,-2.21E-05,2.51E-06,0.013873,-1.81E-05,0,4.22E-05
0,0.041493,8.26E-05,-2.21E-05,-1.62E-05,0.01392,-1.47E-05,0,1.10E-05
0,0.03772,8.26E-05,-2.68E-05,-4.13E-05,0.013933,1.63E-05,0,7.10E-05
0,0.035067,8.26E-05,-2.46E-05,-1.94E-05,0.013912,9.99E-05,0,9.45E-05
0,0.038657,8.26E-05,-2.94E-05,-1.37E-05,0.013747,-5.11E-05,0,-3.51E-05
0,0.034497,8.26E-05,-1.14E-05,-8.90E-05,0.012649,4.73E-05,0,7.66E-05
0,0.043613,8.26E-05,-2.18E-05,3.66E-05,0.011886,-1.39E-05,0,-3.98E-07
0,0.03963,8.26E-05,-1.84E-05,-4.16E-05,0.011178,4.03E-05,0,8.65E-05
0,0.037932,8.26E-05,-1.48E-05,-3.43E-06,0.011243,1.22E-05,0,2.61E-06
0,0.041189,8.26E-05,-1.30E-05,-4.22E-05,0.011715,9.91E-06,0,0.000115
0,0.038556,8.26E-05,-1.78E-05,-4.28E-05,0.011708,5.44E-05,0,2.77E-05
0,0.037133,8.26E-05,-1.35E-05,-2.08E-05,0.011715,5.38E-05,0,0.000124
0,0.040198,0.000503,-1.48E-05,-9.64E-06,0.011582,6.17E-05,0,0.00012
0,0.040169,0.001291,-1.48E-05,2.33E-05,0.011522,3.39E-05,0,-4.19E-06
0,0.037168,0.001612,-1.48E-05,1.77E-05,0.011144,8.78E-05,0,5.27E-05
0,0.048002,0.001327,-1.17E-07,-1.33E-06,0.010554,3.36E-05,0,4.74E-05
0,0.055416,0.001474,-1.85E-05,-2.05E-05,0.009764,2.54E-05,0,-2.09E-05
0,0.054867,0.001246,-2.57E-05,3.31E-06,0.009504,0.000116,0,3.24E-05
0,0.054867,0.001331,-2.94E-05,-5.71E-05,0.00972,2.03E-05,0,-1.35E-05
0,0.054867,0.001424,-2.19E-05,-1.51E-06,0.010205,5.78E-05,0,2.00E-05
0,0.054867,0.001332,-7.60E-06,-1.07E-05,0.009633,-1.14E-06,0,6.06E-05
0,0.054867,0.001167,-2.21E-05,-4.89E-05,0.009894,2.08E-05,0,4.35E-05
0,0.054867,0.001409,-2.21E-05,2.14E-06,0.009575,8.99E-05,0,3.80E-05
0,0.054867,0.001311,-1.48E-05,-6.46E-05,0.009526,3.44E-05,0,-5.25E-05
0,0.054867,0.001327,-2.21E-05,-0.000106,0.009519,3.67E-05,0,3.20E-05
0,0.054867,0.001535,-1.48E-05,2.78E-05,0.010006,6.17E-05,0,2.38E-06
