0,0,0.00033,1.93E-05,-0.001149,-3.37E-05,-2.14E-05,8.90E-06,0
0,0,2.88E-05,-1.09E-06,-0.001237,-5.33E-05,-2.66E-06,-7.90E-06,-7.32E-06
0,0,0.00033,4.70E-05,-0.001178,3.00E-05,-5.11E-05,-9.39E-06,-7.32E-06
0,0,9.23E-05,5.27E-05,-0.001053,-5.49E-05,-7.77E-05,-4.27E-06,-4.68E-14
0,0,0.00029,4.50E-05,-0.001069,-6.09E-06,-7.18E-05,7.82E-06,-1.46E-05
0,0,0.000259,4.12E-05,-0.000879,1.05E-06,4.64E-05,-7.04E-06,5.23E-10
0,0,0.000216,-1.09E-05,-0.000266,-2.63E-05,-3.04E-05,-1.41E-05,0
0,0,0.00033,-5.60E-06,-0.00023,1.31E-06,-5.09E-05,3.56E-07,0
0,0,9.85E-05,7.97E-06,-0.000127,3.13E-05,-5.12E-06,8.38E-07,0
0,0,0.00033,1.79E-05,0.00049,-2.48E-05,1.83E-05,1.51E-05,-7.32E-06
0,0,0.000223,6.46E-05,0.000872,4.45E-06,-8.12E-05,-6.55E-06,-1.13E-15
0,0,0.000299,6.50E-05,0.001435,-2.74E-05,5.74E-06,7.55E-06,0
0,0,0.000336,5.71E-05,0.001923,-5.13E-05,-6.36E-05,4.98E-07,-7.32E-06
0,0,9.27E-05,6.55E-05,0.001472,5.07E-06,-1.36E-05,4.22E-06,4.23E-10
0,0,0.00033,2.21E-05,0.001219,3.82E-05,1.47E-05,-2.04E-05,0
0,0,-4.11E-05,-4.24E-05,0.001172,-2.57E-05,-3.92E-05,3.06E-06,0
0,0,0.000354,7.45E-05,0.000508,1.59E-05,-2.29E-05,4.97E-07,0
0,0,0.00019,-1.52E-05,-0.000405,1.23E-05,-3.75E-06,-1.42E-05,0
0,0,0.000285,-3.07E-05,-0.001303,-5.99E-05,-3.70E-05,-1.41E-05,0
0,-0.000549,0.000108,-3.21E-05,-0.001766,-2.33E-06,-4.57E-05,-1.42E-05,0
0,-4.82E-12,0.000248,3.84E-07,-0.002388,-3.11E-05,-2.33E-05,-6.82E-06,0
0,0,0.000333,-7.56E-05,-0.002434,-3.30E-05,5.71E-06,5.02E-07,0
0,0,2.86E-05,-1.52E-05,-0.002731,4.68E-05,-4.57E-05,-1.42E-05,0
0,0,0.00033,3.64E-05,-0.003638,5.01E-05,-2.69E-05,-1.44E-05,0
0,0,0.000244,2.10E-05,-0.004547,-1.78E-06,-2.38E-05,1.55E-05,0
0,0,0.000254,4.35E-05,-0.004631,-7.11E-05,-4.24E-05,6.28E-06,-5.41E-06
0,0,0.000238,-1.28E-05,-0.00467,-9.13E-06,-1.24E-05,-1.26E-05,-1.92E-06
0,0,0.000121,1.51E-05,-0.005463,-6.38E-05,-2.70E-05,-2.22E-05,1.33E-16
0,0,0.00033,-2.53E-05,-0.005718,-5.49E-05,-2.29E-06,-1.35E-05,0
0,0,-1.48E-05,5.74E-06,-0.005608,-4.05E-05,-1.15E-05,4.99E-07,0
0,0,0.000351,-2.47E-05,-0.006063,3.61E-05,-4.55E-05,5.09E-07,0
0,0,9.22E-05,4.64E-05,-0.006607,3.85E-06,-3.07E-05,-7.02E-06,0
0,0,5.81E-05,2.35E-05,-0.006836,-1.95E-05,-2.73E-05,-3.59E-05,-7.32E-06
0,0,0.000342,4.45E-05,-0.007087,-2.20E-05,1.67E-05,7.82E-06,-2.82E-11
0,0,0.00011,2.68E-05,-0.006933,-7.03E-05,-7.97E-05,-9.51E-06,-7.31E-06
0,0,0.00033,8.24E-05,-0.006748,-8.14E-05,-3.68E-05,-1.16E-05,-1.48E-08
0,0,0.000167,-1.07E-05,-0.006273,-1.86E-05,-6.36E-06,-7.04E-06,0
0,0,0.000332,-9.06E-06,-0.006125,-4.96E-05,-2.81E-05,1.55E-05,-7.32E-06
0,0,0.000189,7.29E-05,-0.00623,-2.28E-05,-6.39E-05,3.26E-06,1.37E-12
0,0,0.000193,9.96E-06,-0.00674,-8.48E-05,8.18E-06,-2.54E-06,-7.65E-06
0,0,0.000376,6.10E-05,-0.006835,-3.99E-05,-5.43E-05,7.87E-07,3.25E-07
0,0,0.000141,4.45E-06,-0.007005,1.51E-05,-2.91E-05,1.51E-05,-1.33E-16
